Price,Close,High,Low,Open,Volume
Ticker,ANTM.JK,ANTM.JK,ANTM.JK,ANTM.JK,ANTM.JK
Date,,,,,
2021-07-26,2185.5732421875,2268.6748863771386,2168.952913349572,2210.5037354443916,223203900
2021-07-27,2102.4716796875,2227.1241508152175,2085.8513502038045,2218.8139860733695,126951200
2021-07-28,2094.161376953125,2152.332526312934,2077.541048564608,2110.781705341642,64034100
2021-07-29,2152.33251953125,2160.642683699324,2077.5410420185813,2119.0918628589525,90764300
2021-07-30,2094.161376953125,2152.332526312934,2085.8512127588665,2152.332526312934,90628600
2021-08-02,2085.8515625,2094.1617280876494,2027.6804033864544,2094.1617280876494,79180000
2021-08-03,2052.61083984375,2094.1616665612346,2027.680343813259,2069.231170530744,79440900
2021-08-04,2011.059814453125,2044.3004725432593,2002.7496499305914,2044.3004725432593,75331700
2021-08-05,1969.509033203125,2019.3700213854825,1944.5785391119462,2011.059856688423,105003300
2021-08-06,1936.268310546875,2002.7496259304587,1927.958146123927,1977.8191326616147,73813800
2021-08-09,1878.0972900390625,1919.6481150399268,1869.7871250388898,1911.3379500397539,118970000
2021-08-10,1944.5784912109375,1969.5089846880007,1861.476846287393,1886.4073397644565,131980200
2021-08-12,1994.4395751953125,2019.3700698852538,1977.8192454020182,1994.4395751953125,127108900
2021-08-13,1977.8193359375,2002.749831768645,1952.888840106355,2002.749831768645,66587000
2021-08-16,1986.12939453125,1994.4395593619247,1952.8887352085515,1969.5090648699008,48998000
2021-08-18,1994.4395751953125,2011.0599049886068,1961.1989156087238,1986.1294102986653,85335000
2021-08-19,1886.407470703125,1977.8192864640696,1886.407470703125,1977.8192864640696,131304600
2021-08-20,1894.7174072265625,1927.9580634936951,1861.4767509594299,1861.4767509594299,71969400
2021-08-23,1903.02783203125,1936.2684928527565,1894.7176668258733,1919.6481624420032,65261800
2021-08-24,1886.407470703125,1936.2684611181858,1886.407470703125,1936.2684611181858,43554200
2021-08-25,1911.337890625,1944.5785495923915,1894.7175611413045,1903.0277258831522,61473600
2021-08-26,1886.407470703125,1919.648130979832,1886.407470703125,1911.3379659106554,30446800
2021-08-27,1878.0972900390625,1903.0277850395812,1869.7871250388898,1886.4074550392354,31806000
2021-08-30,1919.6478271484375,1927.9579909023269,1894.7173358867697,1894.7173358867697,37542900
2021-08-31,1986.12939453125,1994.4395593619247,1927.9582407165274,1952.8887352085515,117729600
2021-09-01,1986.12939453125,2019.3700538539488,1969.5090648699008,1986.1293945312502,81067300
2021-09-02,1927.958251953125,1986.129406106883,1927.958251953125,1986.129406106883,44419100
2021-09-03,1952.8887939453125,1952.8887939453125,1911.3379685422208,1927.9582987034576,29176500
2021-09-06,1977.8193359375,1994.4396664915967,1944.5786748293067,1977.8193359375,65055100
2021-09-07,1952.8887939453125,2002.7497844290226,1952.8887939453125,1994.4396193484042,33406100
2021-09-08,1927.958251953125,1977.8192412277747,1911.3379221949083,1952.8887465904497,58229900
2021-09-09,2027.6802978515625,2035.9904630066917,1903.027820524622,1936.2684811451395,150815700
2021-09-10,2152.33251953125,2185.5731762035475,2052.610549514358,2052.610549514358,423200100
2021-09-13,2094.161376953125,2152.332526312934,2060.9207201760914,2135.712197924417,131318700
2021-09-14,2052.61083984375,2077.5413358742408,2027.680343813259,2077.5413358742408,139289700
2021-09-15,2069.23095703125,2102.4716149755272,2044.3004635730422,2052.6106280591116,110525900
2021-09-16,2002.7496337890625,2119.0919361668502,1986.1293048779498,2094.1614428001817,163306000
2021-09-17,1994.4395751953125,2019.3700698852538,1969.509080505371,1969.509080505371,61535600
2021-09-20,1952.8887939453125,1986.129454267786,1936.268463784076,1977.8192891871677,82487500
2021-09-21,1961.1988525390625,1969.5090171684653,1911.3378647626457,1952.8886879096597,66014000
2021-09-22,1944.5784912109375,2002.7496426574185,1936.268326718583,1969.5089846880007,88209700
2021-09-23,1903.02783203125,1969.509153674263,1903.02783203125,1969.509153674263,153137400
2021-09-24,1903.02783203125,1944.5786580581332,1894.7176668258733,1903.02783203125,159085400
2021-09-27,1903.02783203125,1936.2684928527565,1894.7176668258733,1919.6481624420032,52714300
2021-09-28,1886.407470703125,1936.2684611181858,1878.0973056339483,1919.648130979832,99767900
2021-09-29,1919.6478271484375,1927.9579909023269,1869.7868446251016,1878.097008378991,97068300
2021-09-30,1903.02783203125,1944.5786580581332,1886.4075016204968,1919.6481624420032,125415100
2021-10-01,1844.8564453125,1894.717430320946,1844.8564453125,1894.717430320946,199919600
2021-10-04,1919.6478271484375,1927.9579909023269,1853.1665171173229,1853.1665171173229,143892700
2021-10-05,1911.337890625,2011.059867527174,1903.0277258831522,1903.0277258831522,297763700
2021-10-06,1911.337890625,1944.5785495923915,1911.337890625,1927.9582201086957,98305700
2021-10-07,1936.268310546875,1952.8886393927708,1911.337817278031,1927.958146123927,106183800
2021-10-08,1944.5784912109375,2002.7496426574185,1936.268326718583,1977.8191491803552,159593300
2021-10-11,2011.059814453125,2019.3699789756586,1969.5089918404572,1986.1293208855243,233370800
2021-10-12,1969.509033203125,2002.7496919913633,1952.8887038090056,2002.7496919913633,131463700
2021-10-13,1944.5784912109375,1969.5089846880007,1936.268326718583,1961.1988201956465,70802000
2021-10-14,2011.059814453125,2011.059814453125,1944.5784982728562,1952.88866279539,189624300
2021-10-15,2052.61083984375,2060.921005187247,2002.7498477827683,2035.9905091567562,260095700
2021-10-18,2085.8515625,2135.7125560258964,2077.5413969123506,2077.5413969123506,237360500
2021-10-19,2102.4716796875,2110.781844429348,2044.3005264945652,2102.4716796875,153636200
2021-10-21,2035.9903564453125,2185.5733214086417,2011.0598622847576,2160.6428272480866,346789000
2021-10-22,2019.369873046875,2044.300365306713,1969.5088885271991,1994.4393807870372,124149100
2021-10-25,2011.059814453125,2044.3004725432593,2002.7496499305914,2035.9903080207257,50651600
2021-10-26,1994.4395751953125,2044.3005645751953,1994.4395751953125,2035.990399678548,64791500
2021-10-27,1952.8887939453125,2002.7497844290226,1944.578628864694,1994.4396193484042,75548400
2021-10-28,1927.958251953125,1944.5785817113415,1911.3379221949083,1927.958251953125,77309100
2021-10-29,1944.5784912109375,1969.5089846880007,1936.268326718583,1944.5784912109375,52556000
2021-11-01,1936.268310546875,1961.1988038157187,1927.958146123927,1961.1988038157187,34622200
2021-11-02,1919.6478271484375,1952.888482163995,1919.6478271484375,1944.5783184101056,27322900
2021-11-03,1927.958251953125,1944.5785817113415,1919.6480870740165,1927.958251953125,21938100
2021-11-04,1977.8193359375,1986.1295012145483,1927.95834427521,1927.95834427521,67025700
2021-11-05,1961.1988525390625,1994.4395110566738,1944.578523280257,1986.129346427271,40241200
2021-11-08,1969.509033203125,1994.4395272943036,1952.8887038090056,1977.8191979001845,46985500
2021-11-09,1944.5784912109375,1986.1293136727097,1936.268326718583,1977.8191491803552,44444800
2021-11-10,1944.5784912109375,1952.888655703292,1927.9581622262285,1936.268326718583,38322000
2021-11-11,1969.509033203125,1969.509033203125,1944.5785391119462,1952.8887038090056,41526700
2021-11-12,1994.4395751953125,2011.0599049886068,1969.509080505371,1977.8192454020182,80769500
2021-11-15,1986.12939453125,2019.3700538539488,1944.5785703778768,2011.059889023274,100184600
2021-11-16,1977.8193359375,2002.749831768645,1969.5091706604517,1986.1295012145483,47663300
2021-11-17,1952.8887939453125,1986.129454267786,1944.578628864694,1977.8192891871677,50176400
2021-11-18,1936.268310546875,1969.5089682386667,1927.958146123927,1952.8886393927708,52679900
2021-11-19,1986.12939453125,1994.4395593619247,1944.5785703778768,1952.8887352085515,93539700
2021-11-22,1969.509033203125,1994.4395272943036,1952.8887038090056,1994.4395272943036,46485000
2021-11-23,1994.4395751953125,2044.3005645751953,1969.509080505371,1986.1294102986653,159836400
2021-11-24,2027.6802978515625,2035.9904630066917,1977.8193069207864,1994.439637231045,73287900
2021-11-25,2027.6802978515625,2069.2311236272094,2019.370132696433,2052.6107933169505,109033700
2021-11-26,1944.5784912109375,2002.7496426574185,1936.268326718583,2002.7496426574185,162294600
2021-11-29,1936.268310546875,1961.1988038157187,1927.958146123927,1936.268310546875,82567700
2021-11-30,1911.337890625,1969.5090438179348,1911.337890625,1944.5785495923915,151186400
2021-12-01,1886.407470703125,1927.9582960490088,1869.7871405647716,1911.3379659106554,83612700
2021-12-02,1944.5784912109375,1969.5089846880007,1878.097175272102,1886.4073397644565,89010800
2021-12-03,1944.5784912109375,1969.5089846880007,1927.9581622262285,1952.888655703292,38757200
2021-12-06,1927.958251953125,1961.1989114695582,1919.6480870740165,1944.5785817113415,31951700
2021-12-07,1944.5784912109375,1952.888655703292,1936.268326718583,1944.5784912109375,21542900
2021-12-08,1936.268310546875,1961.1988038157187,1927.958146123927,1961.1988038157187,24204300
2021-12-09,1936.268310546875,1944.5784749698228,1927.958146123927,1936.268310546875,20800100
2021-12-10,1927.958251953125,1936.2684168322332,1919.6480870740165,1936.2684168322332,13962600
2021-12-13,1927.958251953125,1952.8887465904497,1927.958251953125,1936.2684168322332,15212500
2021-12-14,1903.02783203125,1927.9583276473797,1894.7176668258733,1927.9583276473797,28618000
2021-12-15,1894.7174072265625,1911.3377353601288,1886.4072431597792,1903.0275712933458,34080000
2021-12-16,1903.02783203125,1911.3379972366265,1878.09733641512,1903.02783203125,35249800
2021-12-17,1869.7869873046875,1919.6479736328124,1869.7869873046875,1919.6479736328124,50857800
2021-12-20,1844.8564453125,1878.0971019847973,1844.8564453125,1869.786937816723,53770200
2021-12-21,1878.0972900390625,1894.7176200394083,1844.8566300383711,1844.8566300383711,37964200
2021-12-22,1869.7869873046875,1911.3378092447915,1869.7869873046875,1886.407316080729,28786500
2021-12-23,1861.4769287109375,1886.4074232918877,1861.4769287109375,1878.097258431571,19005000
2021-12-24,1894.7174072265625,1911.3377353601288,1869.786915026213,1878.0970790929962,30712000
2021-12-27,1911.337890625,1911.337890625,1894.7175611413045,1911.337890625,18193100
2021-12-28,1878.0972900390625,1927.9582800400997,1878.0972900390625,1919.6481150399268,29787500
2021-12-29,1886.407470703125,1903.0278008414787,1878.0973056339483,1886.407470703125,14304600
2021-12-30,1869.7869873046875,1911.3378092447915,1869.7869873046875,1894.71748046875,27319000
2022-01-03,1944.5784912109375,1952.888655703292,1878.097175272102,1878.097175272102,74416700
2022-01-04,1911.337890625,1952.8887143342392,1903.0277258831522,1944.5785495923915,32222200
2022-01-05,1886.407470703125,1944.5786261873625,1869.7871405647716,1919.648130979832,51315000
2022-01-06,1853.1668701171875,1886.4075314645809,1853.1668701171875,1878.0973661277326,45325800
2022-01-07,1853.1668701171875,1878.0973661277326,1853.1668701171875,1869.787200790884,26661900
2022-01-10,1844.8564453125,1869.786937816723,1844.8564453125,1869.786937816723,35421200
2022-01-11,1728.51416015625,1853.1666236290564,1728.51416015625,1844.8564593975361,170397900
2022-01-12,1608.0167236328125,1786.6852484809028,1608.0167236328125,1761.7547566416345,394745900
2022-01-13,1632.9473876953125,1657.8778821639432,1529.0703274093512,1608.0168932266818,284219000
2022-01-14,1620.4820556640625,1641.2574666341145,1603.8617268880207,1632.9473022460936,106442100
2022-01-17,1541.5355224609375,1624.6371678766216,1529.070275648585,1620.4820856058373,183492900
2022-01-18,1479.2093505859375,1558.1559170497937,1466.7441032495392,1537.380504822463,219496200
2022-01-19,1433.50341796875,1504.1398182744565,1416.8830884850545,1479.209324048913,230606700
2022-01-20,1608.0167236328125,1608.0167236328125,1454.2786906239908,1466.7439365436248,368848100
2022-01-21,1616.3270263671875,1632.9473556871585,1570.621120737267,1608.0168617072018,169331400
2022-01-24,1566.4659423828125,1624.637091436816,1558.1557782322404,1620.4820093615301,70289800
2022-01-25,1462.5889892578125,1529.0703069513495,1458.4339069019663,1529.0703069513495,201603100
2022-01-26,1499.9847412109375,1508.2949059821892,1441.8135878121755,1479.209329282808,162799900
2022-01-27,1466.7440185546875,1487.5194295823742,1454.2787719380754,1475.0541829657623,133831800
2022-01-28,1470.8990478515625,1487.5193760758739,1458.433801683329,1470.8990478515625,49925500
2022-01-31,1470.8990478515625,1504.1397043001853,1470.8990478515625,1483.364294019796,81820500
2022-02-02,1479.2093505859375,1520.7601750405988,1475.0542681404713,1499.9847628132682,158843900
2022-02-03,1529.0701904296875,1545.6905185865319,1466.7439598415208,1483.3642879983652,125115700
2022-02-04,1504.1397705078125,1524.9151817026718,1499.9846882688407,1520.7600994637,80295500
2022-02-07,1504.1397705078125,1524.9151817026718,1499.9846882688407,1504.1397705078125,74469900
2022-02-08,1487.51953125,1516.605108676676,1483.364448760475,1512.4500261871508,90880800
2022-02-09,1479.2093505859375,1495.829680367802,1470.8991856950054,1487.5195154768699,73968100
2022-02-10,1562.3109130859375,1583.086324164208,1487.5194332041638,1491.674515419818,255038700
2022-02-11,1533.225341796875,1578.9312462948847,1520.7600951155996,1570.6210818407012,112845700
2022-02-14,1570.6209716796875,1578.9311355510085,1504.1396607091187,1529.070152323082,126046500
2022-02-15,1562.3109130859375,1587.241406379862,1549.8456664389753,1570.6210775172456,80643100
2022-02-16,1562.3109130859375,1574.7761597328997,1554.0007486546292,1570.6210775172456,48783800
2022-02-17,1616.3270263671875,1616.3270263671875,1541.5355444273175,1566.4660384072743,118149300
2022-02-18,1736.824462890625,1778.3752873616925,1624.6372368187424,1624.6372368187424,412835800
2022-02-21,1803.3056640625,1819.925992763537,1745.134513608871,1745.134513608871,210845000
2022-02-22,1811.615966796875,1828.2362967674885,1745.134646914421,1786.6854718409547,215581800
2022-02-23,1828.236083984375,1853.1665760387073,1803.3055919300425,1828.236083984375,140926300
2022-02-24,1844.8564453125,1861.4767736486488,1761.7548036317567,1819.925952808277,303802600
2022-02-25,1844.8564453125,1886.4072661528717,1828.2361169763515,1844.8564453125,189907800
2022-03-01,1878.0972900390625,1911.3379500397539,1853.166795038544,1861.476960038717,137694700
2022-03-02,1903.02783203125,1944.5786580581332,1894.7176668258733,1911.3379972366265,152871500
2022-03-04,2035.9903564453125,2044.3005211654975,1944.5785445232782,1952.8887092434632,320796500
2022-03-07,2343.46630859375,2351.7764728086213,2060.9207252881206,2094.161382147606,642031000
2022-03-08,2360.086669921875,2634.322092835332,2351.776505591164,2484.739134882537,1404951500
2022-03-09,2202.19384765625,2276.9853368219337,2202.19384765625,2202.19384765625,706107000
2022-03-10,2135.712158203125,2210.503634560433,2069.230845885518,2102.4715020443214,489605600
2022-03-11,2094.161376953125,2210.503675672743,2094.161376953125,2152.332526312934,359113700
2022-03-14,1994.4395751953125,2110.7818837483724,1961.1989156087238,2094.161553955078,394132400
2022-03-15,1969.509033203125,2044.3005154766613,1952.8887038090056,1994.4395272943036,170695100
2022-03-16,1986.12939453125,2002.7497241925994,1886.407416563154,1969.5090648699008,235835100
2022-03-17,1952.8887939453125,2002.7497844290226,1936.268463784076,1994.4396193484042,153546800
2022-03-18,1986.12939453125,1994.4395593619247,1927.9582407165274,1952.8887352085515,173667600
2022-03-21,1961.1988525390625,1986.129346427271,1936.2683586508542,1977.8191817978682,92728200
2022-03-22,2119.092041015625,2127.402205882353,1969.5090734145222,1977.8192382812501,321561500
2022-03-23,2077.541259765625,2127.40225,2044.300599609375,2119.0920849609374,177608500
2022-03-24,2193.88330078125,2202.1934647993608,2110.781660600142,2160.6426447088065,269047800
2022-03-25,2210.503662109375,2235.43415453918,2168.9528413930334,2210.503662109375,200436800
2022-03-28,2185.5732421875,2210.5037354443916,2152.332584511644,2202.1935710254274,121087900
2022-03-29,2102.4716796875,2160.642832880435,2085.8513502038045,2152.332668138587,144731100
2022-03-30,2085.8515625,2135.7125560258964,2052.6109001494024,2102.471893675299,131170000
2022-03-31,2027.6802978515625,2110.781949402856,2019.370132696433,2102.4717842477266,97395700
2022-04-01,2085.8515625,2119.0922248505976,2011.0600722111556,2035.9905689741038,107947200
2022-04-04,2193.88330078125,2202.1934647993608,2094.1613325639205,2102.4714965820312,138741900
2022-04-05,2218.81396484375,2243.7444588307585,2168.952976869733,2185.5733061944056,141698900
2022-04-06,2202.19384765625,2235.434509507665,2193.883682193396,2218.8141785819575,98442600
2022-04-07,2293.60546875,2343.466457201087,2210.503821331522,2218.8139860733695,286617900
2022-04-08,2326.84619140625,2343.466521344866,2276.9852015904016,2318.536026436942,189362100
2022-04-11,2185.5732421875,2335.1562017288497,2185.5732421875,2326.846037309886,163864600
2022-04-12,2218.81396484375,2227.1241295060863,2144.022482882725,2177.2631415320693,88390900
2022-04-13,2318.535888671875,2326.8460531474016,2218.8139149655576,2235.4342439166107,143822800
2022-04-14,2310.225830078125,2385.01731378569,2285.2953355089367,2318.535994934521,201698200
2022-04-18,2409.94775390625,2434.878247912177,2318.535942551185,2326.8461072198274,190855400
2022-04-19,2368.39697265625,2443.1884560032895,2351.7766430235747,2418.2579615542763,190460400
2022-04-20,2343.46630859375,2393.3272938829787,2276.9849948747783,2393.3272938829787,137086000
2022-04-21,2318.535888671875,2360.0867110495074,2293.6053952452958,2351.776546573981,69884500
2022-04-22,2276.9853515625,2335.15651017906,2276.9853515625,2301.9158481124546,82088900
2022-04-25,2177.26318359375,2243.7445021767653,2160.642853947996,2235.4343373538886,171951100
2022-04-26,2077.541259765625,2193.8835703125,2035.9904345703126,2185.5734052734374,229686600
2022-04-27,2127.40234375,2168.953170776367,2077.5413513183594,2077.5413513183594,161589400
2022-04-28,2160.64306640625,2202.19389460637,2135.712569486178,2144.022735126202,115518800
2022-05-09,2102.4716796875,2119.0920091711955,2044.3005264945652,2077.5411854619565,165439100
2022-05-10,2011.059814453125,2069.2309661108598,1961.1988273179236,2052.6106370657926,146403900
2022-05-11,1994.4395751953125,2102.471718851725,1994.4395751953125,2011.0599049886068,110097300
2022-05-12,1936.268310546875,2044.3004480451984,1903.027652855083,1994.4394615075107,183788200
2022-05-13,1936.268310546875,1977.8191326616147,1911.337817278031,1961.1988038157187,81842400
2022-05-17,1986.12939453125,2002.7497241925994,1944.5785703778768,1952.8887352085515,94097400
2022-05-18,1994.4395751953125,2011.0599049886068,1961.1989156087238,2011.0599049886068,79223300
2022-05-19,2044.3004150390625,2069.2309079053925,1944.5784435737423,1977.8191007288492,122968900
2022-05-20,2069.23095703125,2094.161450489458,2044.3004635730422,2094.161450489458,125630800
2022-05-23,2102.4716796875,2218.8139860733695,2094.1615149456525,2127.4021739130435,244871700
2022-05-24,2135.712158203125,2160.642650322228,2102.4715020443214,2119.0918301237234,110538500
2022-05-25,2069.23095703125,2144.0224374058735,2044.3004635730422,2127.402108433735,115849600
2022-05-27,2052.61083984375,2102.471831904732,2044.300674500253,2085.8515012177377,76174000
2022-05-30,2127.40234375,2135.7125091552734,2052.610855102539,2077.5413513183594,125203400
2022-05-31,2085.8515625,2135.7125560258964,2077.5413969123506,2135.7125560258964,168242000
2022-06-02,2085.8515625,2127.402390438247,2052.6109001494024,2077.5413969123506,116209300
2022-06-03,2077.541259765625,2119.0920849609374,2077.541259765625,2094.16158984375,71245700
2022-06-06,2068.03369140625,2101.797506776148,2025.8289221938776,2076.4746452487248,93793800
2022-06-07,2042.7109375,2084.9157089359505,2042.7109375,2068.0338003615702,64431900
2022-06-08,2042.7109375,2059.59284607438,2025.8290289256197,2051.15189178719,57669200
2022-06-09,2025.8291015625,2068.0338745117188,2008.9471923828125,2042.7110107421875,59980800
2022-06-10,1932.9786376953125,2008.9472304431633,1924.5376829455513,2000.5062756934021,131007700
2022-06-13,1907.65576171875,1924.537671114491,1857.0100335315265,1890.773852323009,113102900
2022-06-14,1840.1280517578125,1907.6556866847047,1823.2461430260894,1890.7737779529816,140882200
2022-06-15,1831.68701171875,1890.773689516129,1789.4822418634792,1840.1279656898041,94872500
2022-06-16,1814.80517578125,1882.3328102289245,1806.3642214752908,1857.0099473110465,99487000
2022-06-17,1781.041259765625,1806.3641212788802,1772.600305927873,1789.4822136033767,70818600
2022-06-20,1747.2774658203125,1797.9231894672782,1730.3955579379906,1781.0412815849563,78282700
2022-06-21,1814.80517578125,1814.80517578125,1747.2775413335758,1755.718495639535,83298700
2022-06-22,1705.07275390625,1806.364204633354,1705.07275390625,1806.364204633354,171508200
2022-06-23,1658.6474609375,1705.0727079357507,1650.2065069378182,1705.0727079357507,127468500
2022-06-24,1662.867919921875,1688.1907816465734,1645.9860121054091,1645.9860121054091,73717900
2022-06-27,1595.34033203125,1662.8679651331017,1591.1198549623841,1662.8679651331017,172003400
2022-06-28,1574.2379150390625,1608.001730911214,1570.0174380550436,1595.3402999591572,106446700
2022-06-29,1548.9151611328125,1595.340411194014,1548.9151611328125,1565.7970702459766,118684300
2022-06-30,1519.3717041015625,1570.0174275716147,1519.3717041015625,1561.5764736599392,77824200
2022-07-01,1477.1669921875,1527.8127176339287,1477.1669921875,1515.1512862723214,114976000
2022-07-04,1451.8441162109375,1494.0488870310228,1434.9622078829034,1477.1669787029887,101952600
2022-07-05,1510.9307861328125,1536.2536484702339,1468.7260155704435,1468.7260155704435,123382000
2022-07-06,1451.8441162109375,1502.4898411950398,1443.4031620469204,1498.2693641130313,96872200
2022-07-07,1451.8441162109375,1464.505547456963,1434.9622078829034,1447.623639128929,73058900
2022-07-08,1447.6236572265625,1481.3874743047331,1443.4031800917912,1456.0646114961053,83303200
2022-07-11,1451.8441162109375,1460.2850703749546,1439.182684964912,1451.8441162109375,49575300
2022-07-12,1468.7259521484375,1494.0488133923761,1451.8440446524785,1451.8440446524785,88165200
2022-07-13,1451.8441162109375,1481.3874557849972,1447.623639128929,1468.7260245389716,50792800
2022-07-14,1392.75732421875,1456.0644753196023,1384.3163707386364,1451.8439985795455,165952800
2022-07-15,1299.9068603515625,1354.773059002765,1295.6863835322392,1350.5525821834417,227657100
2022-07-18,1316.7886962890625,1346.332032423753,1308.3477431077224,1329.4501260610728,137279400
2022-07-19,1396.97802734375,1405.4189821917485,1329.4503885597621,1333.6708659837614,159974800
2022-07-20,1430.74169921875,1434.962176207596,1409.6393142745208,1418.0802682522124,110080500
2022-07-21,1413.85986328125,1443.4032037080224,1405.4189088736007,1430.7417720965484,49659100
2022-07-22,1502.4898681640625,1506.7103453218267,1426.5212793243065,1426.5212793243065,129865600
2022-07-25,1481.3873291015625,1540.4740031967815,1464.5054222172141,1519.3716195913462,105812300
2022-07-26,1510.9307861328125,1519.3717402452864,1481.3874467391543,1481.3874467391543,63350000
2022-07-27,1506.7103271484375,1510.930804255296,1494.0488958278625,1502.4898500415793,33964700
2022-07-28,1688.19091796875,1713.5137817382813,1523.592303466797,1532.0332580566405,342364100
2022-07-29,1650.20654296875,1747.2775160845588,1641.7655887847666,1705.072745164642,152840800
2022-08-01,1755.7183837890625,1772.6002913254958,1679.7497998751128,1713.5136149479792,243188600
2022-08-02,1683.9703369140625,1755.7184465068922,1679.7498598791901,1755.7184465068922,150196700
2022-08-03,1662.867919921875,1679.7498277383406,1616.4426734265942,1667.0883968759913,102367400
2022-08-04,1662.867919921875,1705.0726894630393,1645.9860121054091,1671.3088738301078,76571800
2022-08-05,1705.07275390625,1713.5137081335088,1662.8679827699568,1688.1908454517327,85399300
2022-08-08,1738.8365478515625,1747.2775019673468,1675.5293919831804,1696.631777272641,130808300
2022-08-09,1840.1280517578125,1882.33282358712,1747.2775537333357,1755.7185080991972,405818700
2022-08-10,1789.482421875,1840.1281507959905,1781.0414670548348,1840.1281507959905,148697800
2022-08-11,1890.773681640625,1916.096543448312,1840.1279580252512,1857.0098658970426,278414000
2022-08-12,1873.8917236328125,1916.096492183101,1865.4507699227547,1890.7736310529278,121265600
2022-08-15,1797.9232177734375,1890.773712588028,1789.4822636993838,1882.3327585139743,111112000
2022-08-16,1755.7183837890625,1806.3641063983625,1747.277430020846,1797.9231526301458,117043800
2022-08-18,1730.3956298828125,1781.0413556354802,1713.5137212985899,1747.277538467035,116651400
2022-08-19,1738.8365478515625,1764.1594101989153,1713.5136855042097,1730.3955937357782,101507400
2022-08-22,1675.5294189453125,1747.2775300840285,1671.3089418195057,1738.836575832415,140299600
2022-08-23,1713.5137939453125,1730.3957032452663,1658.6475887204624,1675.5294980204162,87682800
2022-08-24,1696.6317138671875,1721.9545752681904,1688.1907600668533,1705.072667667522,54617900
2022-08-25,1683.9703369140625,1721.9546302279134,1675.5293828443178,1696.6317680186794,90209100
2022-08-26,1650.20654296875,1688.190836796675,1650.20654296875,1683.9703597046835,135647800
