Price,Close,High,Low,Open,Volume
Ticker,PTBA.JK,PTBA.JK,PTBA.JK,PTBA.JK,PTBA.JK
Date,,,,,
2021-07-16,979.3624267578125,997.754209419931,965.5685897612236,965.5685897612236,27623200
2021-07-19,983.9603881835938,993.1562796619451,974.7644967052424,983.9603881835938,13533600
2021-07-21,979.3624267578125,997.754209419931,970.1665354267533,983.9603724233422,17241000
2021-07-22,1034.537841796875,1043.7337337239583,983.9604361979166,988.5583821614583,44501800
2021-07-23,1020.743896484375,1062.1254058013092,1020.743896484375,1057.5274603216496,32513700
2021-07-26,1029.9398193359375,1043.733656202044,1020.7439280918667,1020.7439280918667,17187000
2021-07-27,1025.3419189453125,1043.73370224478,1016.1460272955787,1039.1357564199132,11666700
2021-07-28,1016.1459350585938,1029.9397712811085,1002.3520988360789,1025.3418258736037,13950700
2021-07-29,1029.9398193359375,1043.733656202044,1006.9500912257604,1020.7439280918667,20433300
2021-07-30,1025.3419189453125,1043.73370224478,1011.5480814707118,1025.3419189453125,19335700
2021-08-02,1029.9398193359375,1043.733656202044,1016.1459824698312,1034.537764957973,13784600
2021-08-03,1020.743896484375,1029.9397874436936,1016.1459510047156,1029.9397874436936,9003000
2021-08-04,1039.1356201171875,1043.733565338945,1025.3417844519151,1034.53767489543,15136800
2021-08-05,1006.9500732421875,1052.9295286413742,1006.9500732421875,1043.7336375615369,23635900
2021-08-06,1020.743896484375,1029.9397874436936,1011.5480055250563,1016.1459510047156,11295600
2021-08-09,1016.1459350585938,1043.7336075036235,1011.5479896510889,1029.9397712811085,16669900
2021-08-10,1034.537841796875,1039.1357877604166,1016.1460579427082,1029.9398958333334,15439200
2021-08-12,1089.713134765625,1094.3110804819357,1034.5377861698971,1043.7336776025186,53808100
2021-08-13,1075.919189453125,1098.908915723491,1062.1253536909055,1094.3109704694177,29949200
2021-08-16,1071.3212890625,1089.7130708489808,1066.72334361588,1080.5171799557404,18091800
2021-08-18,1034.537841796875,1066.7234635416667,1029.9398958333334,1066.7234635416667,34384400
2021-08-19,988.5582885742188,1043.733634913245,979.3623975177144,1034.5377438567405,43424500
2021-08-20,970.1664428710938,997.7541142323571,965.5684976442164,988.5582237786026,39361100
2021-08-23,965.5685424804688,979.3623788016182,956.3726515997023,974.7644333612351,53197900
2021-08-24,956.3727416992188,983.9604169405424,951.7747958256648,974.7645251934345,35462400
2021-08-25,960.970703125,970.166595020933,960.970703125,960.970703125,15412100
2021-08-26,965.5685424804688,974.7644333612351,956.3726515997023,965.5685424804688,15548200
2021-08-27,956.3727416992188,970.1665793198806,956.3727416992188,965.5686334463267,11491100
2021-08-30,970.1664428710938,974.7643880979709,960.9705524173393,965.5684976442164,17414300
2021-08-31,970.1664428710938,974.7643880979709,965.5684976442164,970.1664428710938,24026300
2021-09-01,1002.3521118164062,1016.1459482175494,988.558275415263,988.558275415263,72378300
2021-09-02,1006.9500732421875,1020.7439098619434,997.7541821623502,1011.5480187821062,33632700
2021-09-03,1052.9295654296875,1052.9295654296875,1011.5480541245906,1011.5480541245906,57376600
2021-09-06,1062.1253662109375,1075.9192021357549,1052.9294755943927,1057.5274209026652,34645400
2021-09-07,1048.33154296875,1071.32126978824,1043.7335976048519,1066.723324424342,18759700
2021-09-08,1057.527587890625,1062.125533924932,1034.5378577190895,1048.3316958220107,28186200
2021-09-09,1075.919189453125,1080.5171347071982,1048.3315179286858,1057.5274084368323,41081700
2021-09-10,1080.51708984375,1085.1150349069148,1062.1253095910904,1075.9191447805852,26774900
2021-09-13,1071.3212890625,1080.5171799557404,1062.1253981692596,1080.5171799557404,11547300
2021-09-14,1089.713134765625,1094.3110804819357,1075.919297616693,1080.5172433330038,31209400
2021-09-15,1108.104736328125,1117.3006262561591,1080.5170665440223,1085.1150115080393,38499200
2021-09-16,1108.104736328125,1131.0944611482105,1094.3109014360737,1112.7026812921422,41284500
2021-09-17,1066.723388671875,1089.7131168760102,1057.527497390221,1080.5172255943562,51739300
2021-09-20,1052.9295654296875,1075.9192939325192,1043.7336740285548,1066.7234025313865,17119100
2021-09-21,1048.33154296875,1057.527433696546,1025.3418161492598,1052.929488332648,25481900
2021-09-22,1080.51708984375,1089.71297997008,1048.3314744015959,1052.9294194647607,26238200
2021-09-23,1112.7027587890625,1117.3007040733148,1085.1150870835486,1098.9089229363055,36159800
2021-09-24,1126.49658203125,1154.0842534279338,1121.8986367984694,1126.49658203125,60322600
2021-09-27,1131.0946044921875,1154.0843322257685,1121.898713398755,1131.0946044921875,28935900
2021-09-28,1209.2596435546875,1213.857588967443,1149.4863531888664,1149.4863531888664,97944900
2021-09-29,1213.857666015625,1232.2494488340435,1195.4658831972065,1200.0638289018111,70824000
2021-09-30,1269.032958984375,1282.8267954950747,1213.857612941576,1213.857612941576,81040500
2021-10-01,1250.6412353515625,1292.022746815401,1241.445343915154,1269.0330182243795,84607400
2021-10-04,1328.8062744140625,1347.198056758894,1278.2288729657764,1278.2288729657764,99049500
2021-10-05,1305.8165283203125,1379.3836566763864,1287.4247462312942,1356.3939290651133,121685900
2021-10-06,1305.8165283203125,1360.991874587368,1292.0226917535488,1342.6000924983496,99269600
2021-10-07,1232.24951171875,1273.6310251719917,1223.053619840252,1264.4351332934934,119597200
2021-10-08,1278.2288818359375,1282.8268274540524,1236.8473712729035,1236.8473712729035,62867400
2021-10-11,1305.8165283203125,1324.208310409331,1278.2288551867848,1292.0226917535488,68436800
2021-10-12,1301.2186279296875,1328.8063020200696,1292.0227365662267,1324.2083563383392,56681900
2021-10-13,1282.8267822265625,1310.4144549626176,1282.8267822265625,1301.2185640505993,29495800
2021-10-14,1296.62060546875,1310.414441697141,1282.826769240359,1287.4247146498226,36796500
2021-10-15,1301.2186279296875,1319.6104106566088,1287.4247908844964,1296.6206822479571,39191200
2021-10-18,1315.012451171875,1324.2083424388113,1287.4247773710665,1292.0227230045346,53083800
2021-10-19,1296.62060546875,1315.0123871066046,1292.0226600592864,1315.0123871066046,34372100
2021-10-21,1250.6412353515625,1278.228909660788,1227.651506760541,1278.228909660788,83092500
2021-10-22,1227.6514892578125,1236.8473805631145,1177.0740870786517,1177.0740870786517,46458000
2021-10-25,1259.8370361328125,1310.4144353936188,1250.6411453581204,1301.2185446189267,63608600
2021-10-26,1287.4246826171875,1301.2185185023718,1264.4349561418805,1282.8267373221263,52184000
2021-10-27,1278.2288818359375,1305.816555544627,1269.0329905997078,1305.816555544627,37901500
2021-10-28,1213.857666015625,1255.2391773570669,1200.0638289018111,1255.2391773570669,93386600
2021-10-29,1232.24951171875,1236.847457657999,1190.8679982655085,1195.4659442047575,35804400
2021-11-01,1227.6514892578125,1250.6412175210673,1186.2699783839537,1209.2597066472085,51187000
2021-11-02,1195.4658203125,1227.6514385516828,1186.2699293870194,1218.455547626202,45731500
2021-11-03,1213.857666015625,1218.4556117202296,1195.4658831972065,1213.857666015625,19187100
2021-11-04,1232.24951171875,1246.0433495364973,1218.455673901003,1236.847457657999,27267200
2021-11-05,1218.45556640625,1232.2494030070754,1209.259675339033,1232.2494030070754,11416000
2021-11-08,1232.24951171875,1241.4454035972483,1227.651565779501,1227.651565779501,17516800
2021-11-09,1232.24951171875,1259.8371873542444,1232.24951171875,1250.6412954757463,21991400
2021-11-10,1232.24951171875,1236.847457657999,1218.455673901003,1236.847457657999,11782000
2021-11-11,1232.24951171875,1232.24951171875,1213.8577279617539,1227.651565779501,9624900
2021-11-12,1223.053466796875,1241.445248252467,1213.857576069079,1232.249357524671,13547900
2021-11-15,1154.084228515625,1223.0534055185508,1149.4862833820966,1223.0534055185508,58991100
2021-11-16,1154.084228515625,1172.4760090497386,1149.4862833820966,1154.084228515625,22806700
2021-11-17,1172.47607421875,1177.0740196078432,1158.6822380514704,1167.8781288296568,24562900
2021-11-18,1167.8782958984375,1172.4762419452818,1154.0844577579048,1172.4762419452818,10476000
2021-11-19,1204.661865234375,1204.661865234375,1163.2803507797591,1172.4762428807849,29270100
2021-11-22,1195.4658203125,1209.2596567007213,1177.0740384615385,1204.6617112379809,17143100
2021-11-23,1213.857666015625,1236.8473945386481,1204.6617746064157,1227.6515031294389,21397900
2021-11-24,1223.053466796875,1236.847302888569,1218.4555214329769,1232.249357524671,15699500
2021-11-25,1241.4453125,1246.0432581018517,1218.4555844907406,1236.847366898148,21725900
2021-11-26,1195.4658203125,1236.8473294771636,1186.2699293870194,1236.8473294771636,23076900
2021-11-29,1223.053466796875,1227.651412160773,1158.6822317023025,1158.6822317023025,26057700
2021-11-30,1195.4658203125,1213.8576021634617,1186.2699293870194,1200.0637657752404,29610300
2021-12-01,1195.4658203125,1218.455547626202,1186.2699293870194,1186.2699293870194,19843900
2021-12-02,1259.8370361328125,1269.0329269075046,1190.867855322622,1195.465800709968,53396300
2021-12-03,1246.043212890625,1264.4349946307082,1236.8473220205835,1259.8370491956873,15291300
2021-12-06,1264.43505859375,1264.43505859375,1236.8473845880683,1246.0432759232956,22381700
2021-12-07,1264.43505859375,1287.4247869318183,1246.0432759232956,1273.6309499289773,21647800
2021-12-08,1250.6412353515625,1269.0330182243795,1246.0432896333582,1264.4350725061754,15037900
2021-12-09,1250.6412353515625,1264.4350725061754,1246.0432896333582,1259.837126787971,15640600
2021-12-10,1259.8370361328125,1259.8370361328125,1218.455527646698,1250.6411453581204,30834000
2021-12-13,1246.043212890625,1264.4349946307082,1246.043212890625,1264.4349946307082,19058600
2021-12-14,1255.2391357421875,1255.2391357421875,1227.6514624291724,1246.043244637849,16520100
2021-12-15,1241.4453125,1273.6309317129628,1241.4453125,1255.2391493055554,34563600
2021-12-16,1232.24951171875,1255.2392414149954,1223.053619840252,1255.2392414149954,23601400
2021-12-17,1255.2391357421875,1255.2391357421875,1223.0535168770032,1241.4452990856798,17001300
2021-12-20,1218.45556640625,1241.4452940742924,1218.45556640625,1236.847348540684,22005300
2021-12-21,1236.847412109375,1236.847412109375,1218.4556290296816,1223.053574799605,12443700
2021-12-22,1241.4453125,1250.6412037037037,1236.847366898148,1241.4453125,18016500
2021-12-23,1241.4453125,1250.6412037037037,1232.2494212962963,1246.0432581018517,9183800
2021-12-24,1246.043212890625,1259.8370491956873,1227.651431150542,1241.4452674556044,15486400
2021-12-27,1241.4453125,1255.2391493055554,1236.847366898148,1255.2391493055554,6821500
2021-12-28,1287.4246826171875,1301.2185185023718,1241.4452296665738,1246.043174961635,108072700
2021-12-29,1282.8267822265625,1296.62061859459,1264.435000402526,1287.4247276825718,28686800
2021-12-30,1246.043212890625,1269.0329400657288,1241.4452674556044,1264.4349946307082,24442600
2022-01-03,1227.6514892578125,1232.2494349104636,1195.4658696892557,1223.0535436051616,40712700
2022-01-04,1241.4453125,1250.6412037037037,1213.857638888889,1227.6514756944443,27350500
2022-01-05,1255.2391357421875,1273.6309179508642,1246.043244637849,1259.8370812943567,34201700
2022-01-06,1241.4453125,1255.2391493055554,1223.0535300925926,1246.0432581018517,23256700
2022-01-07,1282.8267822265625,1282.8267822265625,1241.4452731224799,1255.2391094905074,69207200
2022-01-10,1278.2288818359375,1282.8268274540524,1259.837099363478,1282.8268274540524,14976200
2022-01-11,1301.2186279296875,1324.2083563383392,1282.826845202766,1310.414519293148,78645300
2022-01-12,1269.032958984375,1310.4144685164742,1269.032958984375,1301.218577509341,19484700
2022-01-13,1292.0225830078125,1301.2184732783307,1273.630802466776,1273.630802466776,24127600
2022-01-14,1301.2186279296875,1305.8165736114179,1282.826845202766,1301.2186279296875,28433000
2022-01-17,1292.0225830078125,1315.0123086841081,1278.2287476020351,1310.414363548849,17583800
2022-01-18,1296.62060546875,1301.2185508782136,1255.239096783577,1301.2185508782136,22623300
2022-01-19,1292.0225830078125,1301.2184732783307,1278.2287476020351,1296.6205281430716,12803500
2022-01-20,1296.62060546875,1310.414441697141,1287.4247146498226,1301.2185508782136,18520300
2022-01-21,1301.2186279296875,1301.2186279296875,1282.826845202766,1287.4247908844964,10488600
2022-01-24,1319.6102294921875,1328.8061195931782,1296.6205042397103,1301.2184492902059,41539700
2022-01-25,1292.0225830078125,1324.2081989546264,1282.8266927372943,1319.6102538193672,22515400
2022-01-26,1319.6102294921875,1319.6102294921875,1292.022559189215,1292.022559189215,20867000
2022-01-27,1333.4041748046875,1342.6000656654094,1305.8165022225214,1315.0123930832435,47926500
2022-01-28,1324.208251953125,1338.00208791097,1315.0123613145615,1328.8061972724067,22974900
2022-01-31,1310.4144287109375,1328.8062101665296,1301.2185379831415,1328.8062101665296,14587800
2022-02-02,1292.0225830078125,1315.0123086841081,1287.4246378725534,1310.414363548849,16747000
2022-02-03,1296.62060546875,1301.2185508782136,1264.4349876025044,1292.0226600592864,17408000
2022-02-04,1282.8267822265625,1296.62061859459,1282.8267822265625,1296.62061859459,10788200
2022-02-07,1296.62060546875,1310.414441697141,1282.826769240359,1287.4247146498226,15870300
2022-02-08,1305.8165283203125,1315.0124193648219,1292.0226917535488,1310.414473842567,12237700
2022-02-09,1319.6102294921875,1333.4040646436738,1296.6205042397103,1305.8163943407012,26572100
2022-02-10,1305.8165283203125,1328.8062559315856,1305.8165283203125,1315.0124193648219,9756900
2022-02-11,1324.208251953125,1328.8061972724067,1296.6205800374348,1301.2185253567166,22618000
2022-02-14,1338.0020751953125,1356.3938562976534,1310.4144035418008,1315.012348817386,44303800
2022-02-15,1338.0020751953125,1342.6000204708978,1328.806184644142,1338.0020751953125,34432700
2022-02-16,1333.4041748046875,1342.6000656654094,1328.8062293743264,1338.0021202350486,18397500
2022-02-17,1333.4041748046875,1342.6000656654094,1324.2082839439654,1333.4041748046875,22027700
2022-02-18,1347.1981201171875,1351.796065919635,1324.2083911049488,1328.8063369073966,21449300
2022-02-21,1351.7960205078125,1370.1878030997555,1342.600129211841,1351.7960205078125,39800200
2022-02-22,1351.7960205078125,1365.5898574517698,1338.0021835638552,1351.7960205078125,21463000
2022-02-23,1383.9815673828125,1393.1774581959874,1360.9918403498755,1374.7856765696376,70217300
2022-02-24,1457.5487060546875,1457.5487060546875,1370.1877426003057,1388.5795243801754,131871800
2022-02-25,1443.7550048828125,1489.7344636370422,1439.1570590073895,1471.3426801353503,73101000
2022-03-01,1466.74462890625,1508.126138812696,1457.5487378159287,1457.5487378159287,61140500
2022-03-02,1494.332275390625,1512.7240572415867,1480.538439002404,1498.9302208533654,48840200
2022-03-04,1627.6727294921875,1632.2706750557247,1517.3220359672935,1517.3220359672935,99834700
2022-03-07,1664.4561767578125,1728.827410113087,1636.8685053198376,1655.2602862784875,112276900
2022-03-08,1600.0849609375,1664.4561949982042,1586.2911250673492,1664.4561949982042,74669100
2022-03-09,1627.6727294921875,1646.0645117463366,1586.2912194203523,1600.085056110964,44823300
2022-03-10,1595.487060546875,1627.672678482979,1544.9096609329972,1595.487060546875,54914800
2022-03-11,1600.0849609375,1627.6726326778019,1558.7034533270476,1558.7034533270476,30616000
2022-03-14,1521.919921875,1618.476774924471,1498.9301949584592,1600.0849933912386,58766900
2022-03-15,1517.322021484375,1563.3014766808712,1485.1364028468277,1517.322021484375,39740800
2022-03-16,1554.1055908203125,1558.7035363552839,1521.9199720755132,1521.9199720755132,19332100
2022-03-17,1526.5179443359375,1554.1056180287555,1521.919998720468,1554.1056180287555,12122900
2022-03-18,1466.74462890625,1554.1055942643025,1466.74462890625,1535.7138120836598,173133100
2022-03-21,1480.5384521484375,1503.5281796662705,1466.7446156377378,1485.136397652004,55014500
2022-03-22,1517.322021484375,1526.517912523674,1480.538457327178,1480.538457327178,32211000
2022-03-23,1531.1158447265625,1535.7137902062218,1512.724062807925,1531.1158447265625,25727600
2022-03-24,1540.311767578125,1558.7035498775654,1526.5179308535448,1544.909713152985,26027000
2022-03-25,1526.5179443359375,1549.507672413286,1521.919998720468,1544.9097267978163,18989500
2022-03-28,1577.0953369140625,1581.6932825027332,1526.5179354386844,1526.5179354386844,31588100
2022-03-29,1549.507568359375,1586.29113081301,1544.9096230526707,1586.29113081301,33505700
2022-03-30,1508.126220703125,1554.105678651391,1498.9303291134718,1549.5077328565644,43628200
2022-03-31,1512.7242431640625,1535.713973303334,1508.1262971362082,1508.1262971362082,13814700
2022-04-01,1531.1158447265625,1544.9096811655404,1503.5281718486065,1512.724062807925,20596500
2022-04-04,1544.9097900390625,1549.5077358427502,1531.1159526279994,1540.3118442353748,17373500
2022-04-05,1600.0849609375,1600.0849609375,1544.9096174568967,1544.9096174568967,38725700
2022-04-06,1604.68310546875,1623.074888912518,1600.085159607808,1618.476943051576,60587800
2022-04-07,1609.2808837890625,1613.878829171317,1581.6932114955357,1613.878829171317,28540400
2022-04-08,1655.2603759765625,1655.2603759765625,1600.085030110677,1609.2809210883247,40875900
2022-04-11,1632.2705078125,1687.445848921655,1632.2705078125,1655.2602332746478,44012000
2022-04-12,1613.87890625,1641.466579861111,1604.6830150462963,1632.2706886574074,27267200
2022-04-13,1728.8275146484375,1728.8275146484375,1627.672713259433,1641.4665498124791,93553600
2022-04-14,1733.4254150390625,1742.6213058350256,1710.4356880491546,1728.8274696410808,40945400
2022-04-18,1728.8275146484375,1756.4151877545296,1710.4357325777094,1719.6316236130733,28935400
2022-04-19,1724.229736328125,1738.02357421875,1715.0338444010415,1724.229736328125,23595300
2022-04-20,1701.2398681640625,1751.8172696500212,1682.8480858055323,1733.4254872914908,43015000
2022-04-21,1710.435791015625,1761.0131934381302,1705.8378453408518,1705.8378453408518,41534000
2022-04-22,1696.6419677734375,1724.2296420461764,1687.4460763491913,1705.8378591976839,21773500
2022-04-25,1701.2398681640625,1705.8378137536952,1659.8583578573691,1678.2501402158996,24476200
2022-04-26,1673.6522216796875,1710.435786991329,1659.8583846878219,1701.2398956634186,24081900
2022-04-27,1701.2398681640625,1701.2398681640625,1664.4563034470018,1664.4563034470018,20516600
2022-04-28,1756.415283203125,1770.2091205057675,1701.2399339925557,1705.837879760103,47082900
2022-05-09,1733.4254150390625,1774.806923620897,1696.6418518552098,1770.2089782229152,55066700
2022-05-10,1682.8480224609375,1705.8377495437373,1636.8685682953383,1682.8480224609375,89346300
2022-05-11,1705.8377685546875,1728.8274958936995,1692.0439321512804,1692.0439321512804,41108200
2022-05-12,1678.250244140625,1733.4255946329195,1669.054352391909,1710.4358652611302,54157300
2022-05-13,1747.2193603515625,1761.0131974069695,1687.4460664447986,1705.8378491853414,52937900
2022-05-17,1885.15771484375,1898.951551781631,1765.6111280487805,1770.2090736947407,108021000
2022-05-18,1839.1783447265625,1898.951640930176,1802.3947778320314,1885.1578033447267,123533500
2022-05-19,1816.1885986328125,1825.3844902714598,1788.6009237168712,1811.590652813489,47998400
2022-05-20,1862.16796875,1885.1576967592591,1829.982349537037,1834.580295138889,58291500
2022-05-23,1885.15771484375,1912.7453887195122,1871.3638779058688,1885.15771484375,71425900
2022-05-24,2023.095947265625,2041.4877286044036,1802.3945712002842,1894.3534778941762,245375200
2022-05-25,2018.498046875,2078.2713375569474,2013.900101437927,2069.0754466828016,142694400
2022-05-27,2032.2918701171875,2041.4877609321975,2018.4980338946727,2032.2918701171875,59131500
2022-05-30,2036.8897705078125,2087.467168872566,2032.2918252019258,2050.6836064254726,70833100
2022-05-31,2082.869384765625,2087.4673304273592,2041.4878738100167,2050.6837651334854,99567500
2022-06-02,2092.0654296875,2128.8489976820056,2082.8695376888736,2092.0654296875,137664800
2022-06-03,2128.848876953125,2128.848876953125,2087.467365306088,2105.8591482603265,160576400
2022-06-06,2327.888671875,2327.888671875,2327.888671875,2327.888671875,5083700
2022-06-07,2198.261474609375,2214.464876142122,2165.8546715438806,2165.8546715438806,341714900
2022-06-08,2187.459228515625,2192.8603624131943,2160.453559027778,2176.656960720486,97305700
2022-06-09,2198.261474609375,2230.6682776748694,2182.058073076628,2187.459206920877,69345500
2022-06-10,2117.244384765625,2198.261389284718,2106.4421174964127,2187.4591220155057,69686500
2022-06-13,2090.23876953125,2095.6399033026487,2020.0240305030684,2068.6342344456557,86455600
2022-06-14,2095.639892578125,2111.8432938093993,2057.8319563718187,2084.837625090609,43898700
2022-06-15,1987.6171875,2095.6398607336955,1987.6171875,2095.6398607336955,69214900
2022-06-16,2063.233154296875,2084.8376899439627,2009.2218151791556,2014.6229490909275,64469500
2022-06-17,2014.622802734375,2047.0296038507456,2003.8205356955848,2047.0296038507456,43960700
2022-06-20,2014.622802734375,2036.2273368119554,1987.6171351373994,2020.02393625377,27244500
2022-06-21,2176.65673828125,2198.261271663694,2041.628404640974,2052.430671332196,153209600
2022-06-22,2225.26708984375,2252.2727584098147,2187.459153851259,2187.459153851259,127231900
2022-06-23,2209.063720703125,2246.8716572432763,2155.052382788623,2241.470523451826,64292400
2022-06-24,2209.063720703125,2236.0693896603757,2203.6625869116747,2219.865988286025,34837300
2022-06-27,2144.25,2209.0636020151137,2122.6454659949623,2209.0636020151137,40998500
2022-06-28,2176.65673828125,2182.057871626861,2138.848804861973,2155.052204898806,33674700
2022-06-29,2155.05224609375,2192.8601802357457,2149.6511126448936,2171.2556464403197,24862800
2022-06-30,2063.233154296875,2122.645627326366,2047.029752561559,2101.0410916792785,60279700
2022-07-01,2009.2218017578125,2095.639943768901,1998.4195340064261,2063.233140514743,52894800
2022-07-04,1987.6171875,2047.0296577785327,1955.2103855298913,2009.2217221467392,50271500
2022-07-05,2133.447998046875,2144.250266391416,2025.4253146014637,2025.4253146014637,60671300
2022-07-06,2084.837646484375,2117.244449279469,2041.6285760909163,2106.442181681104,26374200
2022-07-07,2079.4365234375,2106.4421925730517,2052.430854301948,2084.8376572646102,14136700
2022-07-08,2122.6455078125,2165.8545766738234,2117.244374204835,2138.848908635496,37218100
2022-07-11,2090.23876953125,2144.2501072452355,2079.4365019884526,2128.04670593104,11693400
2022-07-12,2149.651123046875,2165.8545234718513,2101.0409217719457,2117.244322196922,36237800
2022-07-13,2176.65673828125,2187.459004972472,2149.651071553195,2160.453338244417,43410200
2022-07-14,2192.860107421875,2203.662373960899,2149.651041265779,2171.255574343827,36588500
2022-07-15,2128.046630859375,2176.6568330871273,2111.843230116791,2176.6568330871273,21496700
2022-07-18,2101.041015625,2128.046684206298,2090.2387481924807,2117.2444167737785,15850200
2022-07-19,2149.651123046875,2171.2556569468434,2090.238654821961,2095.6397882969536,22969200
2022-07-20,2176.65673828125,2192.860138318083,2171.255604935639,2171.255604935639,31963000
2022-07-21,2171.255859375,2192.8603952891795,2165.8547253964553,2182.0581273320895,8932100
2022-07-22,2187.459228515625,2209.063764105903,2160.453559027778,2176.656960720486,20685700
2022-07-25,2192.860107421875,2225.266907038947,2192.860107421875,2203.662373960899,17318700
2022-07-26,2209.063720703125,2219.865988286025,2192.8603193287745,2209.063720703125,19512700
2022-07-27,2306.2841796875,2322.4875814183256,2219.866037123097,2219.866037123097,77959700
2022-07-28,2306.2841796875,2327.8887153286005,2257.6739744950232,2317.0864475080502,46216600
2022-07-29,2322.487548828125,2349.4932180005453,2306.284147324673,2306.284147324673,42404400
2022-08-01,2311.685302734375,2344.0921060437354,2295.481901079695,2322.487570504162,26438200
2022-08-02,2263.074951171875,2322.4874200570553,2257.6738176368585,2311.685152987023,22471500
2022-08-03,2284.6796875,2306.2842235520097,2263.0751514479907,2268.476285460993,18590500
2022-08-04,2219.865966796875,2284.6795716668566,2214.4648330577097,2284.6795716668566,27594700
2022-08-05,2225.26708984375,2241.470490983389,2176.6568864248334,2203.662554990898,42041100
2022-08-08,2182.05810546875,2214.4649090153157,2165.8547036954674,2214.4649090153157,44836600
2022-08-09,2198.261474609375,2236.0694115191186,2187.459206920877,2198.261474609375,36672200
2022-08-10,2252.272705078125,2273.877239419402,2203.6625028102517,2214.46476998089,44328300
2022-08-11,2241.470458984375,2306.284062617658,2236.0693253482677,2295.481795345444,44076200
2022-08-12,2241.470458984375,2257.6738598926954,2219.8659244399473,2241.470458984375,16067100
2022-08-15,2230.66796875,2268.475900423729,2219.865702557506,2241.4702349424942,16300500
2022-08-16,2203.662353515625,2241.4702860514326,2198.261220296224,2230.6680196126304,19514200
2022-08-18,2230.66796875,2257.673634231235,2214.464569461259,2230.66796875,16799000
2022-08-19,2273.87744140625,2284.679709536446,2241.4706370156623,2252.272905145858,29511500
2022-08-22,2214.46484375,2279.278448932927,2203.662576219512,2268.476181402439,26489200
2022-08-23,2295.48193359375,2311.685335477941,2209.063790211397,2214.4649241727943,45538300
2022-08-24,2338.69091796875,2344.092051728493,2279.2784466115763,2290.0807141310625,41538600
2022-08-25,2354.894287109375,2435.9112923998355,2327.888618679222,2338.690886051283,126329500
2022-08-26,2354.894287109375,2387.3010892255593,2354.894287109375,2376.4988218534977,40084500
2022-08-29,2354.894287109375,2371.0976881674674,2300.8829502490685,2322.487484993191,34708100
2022-08-30,2344.092041015625,2392.702244631156,2327.888639810448,2365.696575955861,34388600
